transaction_date,customer_id,amount,product_id,payment_method,is_anomaly
2024-02-16 06:20:00,user_18,254.0,prod_17,карта,0
2023-10-31 16:41:00,user_768,150.0,prod_3,карта,0
2024-02-26 21:40:00,user_454,313.0,prod_13,Apple Pay,0
2023-11-20 23:36:00,user_443,119.0,prod_44,карта,0
2023-12-30 08:16:00,user_928,203.0,prod_48,карта,0
2024-02-07 20:50:00,user_277,787.0,prod_36,карта,0
2023-04-28 06:54:00,user_424,297.0,prod_18,криптовалюта,0
2023-04-10 06:12:00,user_476,652.0,prod_23,карта,0
2023-09-08 10:45:00,user_27,731.0,prod_35,криптовалюта,0
2023-07-25 10:12:00,user_514,535.0,prod_49,карта,0
2023-07-05 13:44:00,user_865,1693.0,prod_33,криптовалюта,0
2023-03-01 07:43:00,user_464,111.0,prod_36,Apple Pay,0
2023-03-19 11:07:00,user_807,771.0,prod_17,карта,0
2023-06-17 11:47:00,user_982,1694.0,prod_39,Google Pay,0
2023-12-26 06:27:00,user_824,1091.0,prod_34,Apple Pay,0
2023-11-05 04:07:00,user_363,192.0,prod_12,карта,0
2023-07-31 13:22:00,user_383,298.0,prod_5,карта,0
2023-08-05 12:46:00,user_751,195.0,prod_48,Apple Pay,0
2023-10-01 16:46:00,user_525,560.0,prod_40,Apple Pay,0
2024-02-03 17:17:00,user_382,723.0,prod_27,Apple Pay,0
2024-01-18 00:35:00,user_184,291.0,prod_40,Apple Pay,0
2023-05-21 04:18:00,user_194,46653.83,prod_13,Apple Pay,1
2023-10-25 07:19:00,user_462,687.0,prod_26,Google Pay,0
2023-06-21 00:11:00,user_56,374.0,prod_14,карта,0
2023-10-29 14:40:00,user_230,1062.0,prod_32,карта,0
2023-11-13 08:09:00,user_489,838.0,prod_11,криптовалюта,0
2024-01-01 10:12:00,user_28,133.0,prod_38,карта,0
2023-11-21 13:17:00,user_832,585.0,prod_16,карта,0
2023-04-20 21:08:00,user_583,234.0,prod_22,Apple Pay,0
2023-04-08 02:19:00,user_722,508.0,prod_47,карта,0
2023-08-02 20:01:00,user_960,1672.0,prod_16,карта,0
2023-06-01 05:02:00,user_184,1156.0,prod_13,карта,0
2024-02-13 07:01:00,user_425,359.0,prod_12,Apple Pay,0
2023-05-20 08:11:00,user_375,272.0,prod_18,другое,0
2023-10-21 00:54:00,user_868,234.0,prod_29,карта,0
2023-12-26 14:25:00,user_41,480.0,prod_18,карта,0
2024-02-20 20:48:00,user_484,161.0,prod_46,карта,0
2023-07-05 22:23:00,user_260,498.0,prod_2,карта,0
2023-12-19 20:53:00,user_441,101.0,prod_2,карта,0
2023-06-15 17:35:00,user_926,296.0,prod_3,карта,0
2023-06-07 12:54:00,user_856,224.0,prod_29,карта,0
2023-05-12 20:37:00,user_84,1874.0,prod_8,карта,0
2023-06-30 11:33:00,user_46,750.0,prod_11,карта,0
2023-12-13 02:02:00,user_440,315.0,prod_12,Apple Pay,0
2023-08-03 11:14:00,user_671,149.0,prod_32,криптовалюта,0
2023-04-10 22:39:00,user_856,464.0,prod_4,криптовалюта,0
2023-05-14 15:31:00,user_519,220.0,prod_9,Apple Pay,0
2024-01-07 21:35:00,user_986,484.0,prod_24,карта,0
2023-08-14 01:55:00,user_845,1002.0,prod_49,Apple Pay,0
2023-08-03 04:06:00,user_438,578.0,prod_16,карта,0
2023-09-12 04:55:00,user_136,602.0,prod_17,Apple Pay,0
2024-01-15 00:46:00,user_183,489.0,prod_47,Google Pay,0
2023-07-26 18:28:00,user_709,1410.0,prod_22,Apple Pay,0
2023-09-18 17:27:00,user_172,1443.0,prod_7,другое,0
2023-07-04 10:48:00,user_909,459.0,prod_10,Apple Pay,0
2023-12-19 04:07:00,user_861,282.0,prod_29,Apple Pay,0
2023-08-23 19:55:00,user_788,408.0,prod_36,карта,0
2023-09-20 05:00:00,user_590,203.0,prod_24,криптовалюта,0
2023-03-31 03:48:00,user_928,606.0,prod_46,карта,0
2024-02-28 17:04:00,user_956,447.0,prod_14,криптовалюта,0
2024-02-07 02:10:00,user_690,155.0,prod_14,карта,0
2023-04-14 03:25:00,user_539,210.0,prod_25,карта,0
2023-08-02 13:53:00,user_120,427.0,prod_46,Google Pay,0
2024-02-26 09:50:00,user_281,1193.0,prod_22,карта,0
2023-12-31 05:58:00,user_308,518.0,prod_50,Google Pay,0
2023-07-03 14:52:00,user_708,672.0,prod_47,карта,0
2023-03-30 09:36:00,user_277,307.0,prod_23,криптовалюта,0
2023-06-30 04:41:00,user_530,524.0,prod_32,Apple Pay,0
2023-07-02 04:34:00,user_295,397.0,prod_26,Apple Pay,0
2023-05-26 05:03:00,user_783,638.0,prod_27,карта,0
2023-11-29 08:48:00,user_53,45871.35,prod_45,карта,1
2023-12-10 12:58:00,user_806,440.0,prod_12,Google Pay,0
2023-07-04 19:16:00,user_432,275.0,prod_19,карта,0
2023-06-17 15:21:00,user_52,297.0,prod_19,карта,0
2023-05-07 04:36:00,user_728,1721.0,prod_34,Apple Pay,0
2023-12-30 12:33:00,user_72,201.0,prod_32,карта,0
2024-02-28 21:52:00,user_28,286.0,prod_29,карта,0
2024-02-06 18:02:00,user_469,457.0,prod_21,карта,0
2023-04-11 01:31:00,user_912,1094.0,prod_35,карта,0
2023-06-17 18:57:00,user_764,370.0,prod_42,криптовалюта,0
2024-02-04 13:43:00,user_886,49368.68,prod_5,карта,1
2023-03-21 11:10:00,user_912,1070.0,prod_12,другое,0
2024-02-22 03:50:00,user_547,286.0,prod_7,карта,0
2023-05-31 23:34:00,user_401,26097.89,prod_41,карта,1
2023-06-19 01:10:00,user_201,320.0,prod_2,карта,0
2023-11-28 02:59:00,user_761,994.0,prod_25,карта,0
2024-02-01 07:21:00,user_611,123.0,prod_10,Apple Pay,0
2023-11-04 23:57:00,user_820,284.0,prod_38,криптовалюта,0
2023-11-30 04:38:00,user_989,669.0,prod_44,карта,0
2024-02-04 07:27:00,user_999,517.0,prod_6,Google Pay,0
2023-03-05 16:36:00,user_466,42744.6,prod_27,карта,1
2023-08-11 21:18:00,user_652,488.0,prod_35,карта,0
2023-05-03 20:33:00,user_595,210.0,prod_10,карта,0
2023-11-22 21:44:00,user_560,382.0,prod_9,криптовалюта,0
2023-04-16 11:53:00,user_790,448.0,prod_20,карта,0
2023-07-27 21:10:00,user_379,1257.0,prod_37,криптовалюта,0
2023-03-05 16:55:00,user_760,251.0,prod_35,карта,0
2023-03-20 08:45:00,user_895,1112.0,prod_37,карта,0
2023-03-12 05:16:00,user_177,617.0,prod_40,карта,0
2023-07-25 15:43:00,user_52,110.0,prod_8,Google Pay,0
2023-10-22 19:31:00,user_79,745.0,prod_46,Apple Pay,0
2023-05-09 22:57:00,user_385,118.0,prod_31,карта,0
2023-10-14 05:10:00,user_834,3073.0,prod_49,криптовалюта,0
2023-10-02 22:14:00,user_576,1130.0,prod_43,карта,0
2023-09-19 18:49:00,user_8,276.0,prod_16,криптовалюта,0
2023-08-26 20:13:00,user_214,249.0,prod_28,Google Pay,0
2023-10-05 17:27:00,user_25,340.0,prod_6,Apple Pay,0
2023-08-22 14:03:00,user_450,320.0,prod_32,Google Pay,0
2024-02-28 02:47:00,user_768,333.0,prod_28,карта,0
2024-01-23 07:51:00,user_755,292.0,prod_11,Apple Pay,0
2024-01-31 16:48:00,user_969,585.0,prod_42,карта,0
2023-10-11 07:18:00,user_457,190.0,prod_23,карта,0
2023-05-02 05:02:00,user_461,26598.15,prod_30,карта,1
2024-01-19 12:46:00,user_198,937.0,prod_9,карта,0
2023-09-05 22:15:00,user_94,424.0,prod_28,карта,0
2023-06-22 21:28:00,user_719,1058.0,prod_24,карта,0
2023-09-30 10:02:00,user_947,242.0,prod_28,карта,0
2023-04-23 09:41:00,user_437,109.0,prod_24,карта,0
2024-01-14 20:15:00,user_527,28171.95,prod_15,криптовалюта,1
2023-09-20 01:40:00,user_690,406.0,prod_39,карта,0
2023-07-30 02:55:00,user_967,519.0,prod_50,Apple Pay,0
2023-12-11 14:34:00,user_378,1248.0,prod_33,карта,0
2023-03-19 17:07:00,user_587,1852.0,prod_47,карта,0
2023-12-07 16:39:00,user_104,603.0,prod_34,карта,0
2024-01-21 06:02:00,user_806,822.0,prod_22,карта,0
2023-05-04 03:24:00,user_680,144.0,prod_29,Apple Pay,0
2023-04-06 00:14:00,user_962,188.0,prod_34,Apple Pay,0
2023-04-06 12:39:00,user_627,761.0,prod_42,карта,0
2023-07-14 04:59:00,user_39,382.0,prod_47,карта,0
2023-07-06 08:00:00,user_458,395.0,prod_10,криптовалюта,0
2023-08-11 02:01:00,user_364,43199.98,prod_45,карта,1
2023-09-07 07:22:00,user_785,567.0,prod_30,карта,0
2023-11-20 01:45:00,user_135,202.0,prod_11,Apple Pay,0
2023-11-15 05:10:00,user_374,593.0,prod_34,карта,0
2024-02-18 07:02:00,user_232,195.0,prod_21,другое,0
2023-09-04 12:44:00,user_39,133.0,prod_13,Apple Pay,0
2023-12-15 12:18:00,user_964,301.0,prod_25,карта,0
2023-07-01 05:15:00,user_803,231.0,prod_21,карта,0
2023-05-05 07:16:00,user_819,1199.0,prod_1,карта,0
2023-08-09 09:59:00,user_47,128.0,prod_5,карта,0
2023-07-22 05:59:00,user_36,197.0,prod_22,криптовалюта,0
2024-01-16 01:25:00,user_832,498.0,prod_7,Apple Pay,0
2023-03-13 23:46:00,user_95,428.0,prod_13,карта,0
2023-12-15 06:02:00,user_985,123.0,prod_45,карта,0
2023-10-01 13:55:00,user_361,104.0,prod_23,карта,0
2023-04-24 21:28:00,user_525,2314.0,prod_21,карта,0
2023-10-17 20:38:00,user_146,638.0,prod_6,Apple Pay,0
2024-01-15 16:40:00,user_917,327.0,prod_20,Apple Pay,0
2023-08-05 20:12:00,user_368,418.0,prod_12,карта,0
2023-03-21 18:52:00,user_65,255.0,prod_40,карта,0
2023-11-30 21:30:00,user_228,311.0,prod_9,Apple Pay,0
2024-01-31 22:22:00,user_754,624.0,prod_50,карта,0
2023-04-01 09:09:00,user_520,1172.0,prod_28,Apple Pay,0
2023-04-23 19:19:00,user_816,202.0,prod_11,карта,0
2023-08-07 17:13:00,user_853,17094.67,prod_32,Apple Pay,1
2023-08-25 13:51:00,user_555,165.0,prod_11,криптовалюта,0
2023-04-22 23:14:00,user_756,221.0,prod_24,криптовалюта,0
2023-03-22 03:12:00,user_181,119.0,prod_15,другое,0
2023-04-28 22:07:00,user_501,176.0,prod_41,другое,0
2023-03-12 22:30:00,user_597,1346.0,prod_35,Google Pay,0
2023-12-15 17:55:00,user_155,408.0,prod_17,другое,0
2024-02-17 10:40:00,user_787,140.0,prod_25,криптовалюта,0
2023-09-20 16:14:00,user_535,1706.0,prod_49,Apple Pay,0
2023-10-27 17:31:00,user_627,1156.0,prod_35,карта,0
2023-09-30 05:16:00,user_818,803.0,prod_19,карта,0
2024-02-06 23:49:00,user_435,1455.0,prod_41,Google Pay,0
2023-11-19 08:05:00,user_811,224.0,prod_31,карта,0
2024-01-19 11:56:00,user_99,1005.0,prod_17,Google Pay,0
2024-01-14 10:56:00,user_616,686.0,prod_50,карта,0
2023-05-04 10:18:00,user_372,1119.0,prod_23,карта,0
2023-07-15 01:43:00,user_563,897.0,prod_47,Apple Pay,0
2023-06-08 17:14:00,user_362,18812.44,prod_1,криптовалюта,1
2024-01-01 12:18:00,user_112,844.0,prod_10,карта,0
2023-08-24 05:47:00,user_453,252.0,prod_8,криптовалюта,0
2023-04-25 11:50:00,user_756,299.0,prod_42,Google Pay,0
2023-09-02 22:25:00,user_169,157.0,prod_26,карта,0
2024-01-10 23:54:00,user_584,1467.0,prod_34,карта,0
2023-08-22 22:20:00,user_139,272.0,prod_19,карта,0
2023-10-21 12:36:00,user_848,468.0,prod_14,карта,0
2023-03-24 11:10:00,user_231,348.0,prod_8,карта,0
2023-11-28 03:46:00,user_239,1709.0,prod_1,карта,0
2023-12-06 08:20:00,user_984,304.0,prod_48,карта,0
2024-02-03 18:18:00,user_253,854.0,prod_25,Google Pay,0
2023-07-18 04:41:00,user_981,1067.0,prod_24,карта,0
2023-06-09 21:47:00,user_436,386.0,prod_47,Apple Pay,0
2024-02-22 08:34:00,user_919,338.0,prod_20,карта,0
2023-12-28 15:17:00,user_561,789.0,prod_30,Google Pay,0
2023-11-11 13:34:00,user_422,1320.0,prod_5,криптовалюта,0
2023-10-22 08:59:00,user_303,22589.13,prod_3,карта,1
2023-03-13 17:36:00,user_72,41527.16,prod_32,криптовалюта,1
2023-06-08 01:15:00,user_263,1196.0,prod_17,Google Pay,0
2023-07-15 08:37:00,user_834,345.0,prod_42,Apple Pay,0
2024-01-04 23:21:00,user_222,529.0,prod_5,Apple Pay,0
2023-06-08 12:22:00,user_77,990.0,prod_11,карта,0
2023-08-20 12:33:00,user_62,204.0,prod_38,карта,0
2023-10-02 07:06:00,user_471,867.0,prod_4,карта,0
2023-12-17 17:02:00,user_157,553.0,prod_39,карта,0
2023-03-28 05:43:00,user_806,24906.06,prod_19,карта,1
2023-07-27 07:53:00,user_125,194.0,prod_39,криптовалюта,0
2023-05-04 03:20:00,user_741,373.0,prod_46,карта,0
2023-11-07 10:34:00,user_852,994.0,prod_49,другое,0
2023-03-13 16:53:00,user_161,110.0,prod_23,карта,0
2023-04-23 09:52:00,user_541,160.0,prod_17,карта,0
2023-04-13 14:52:00,user_626,2432.0,prod_13,карта,0
2023-05-13 13:12:00,user_591,265.0,prod_27,карта,0
2023-08-12 05:23:00,user_535,1955.0,prod_1,другое,0
2023-11-13 21:16:00,user_106,201.0,prod_2,Google Pay,0
2024-02-19 13:09:00,user_131,324.0,prod_18,карта,0
2023-08-10 02:46:00,user_357,799.0,prod_36,криптовалюта,0
2023-06-10 16:11:00,user_989,636.0,prod_45,Apple Pay,0
2023-08-29 19:23:00,user_685,535.0,prod_33,карта,0
2023-03-29 10:24:00,user_776,477.0,prod_36,Apple Pay,0
2023-10-14 05:00:00,user_854,1027.0,prod_2,Apple Pay,0
2024-02-03 22:27:00,user_885,234.0,prod_4,карта,0
2023-11-27 14:16:00,user_797,392.0,prod_16,Google Pay,0
2023-06-12 11:26:00,user_2,184.0,prod_4,карта,0
2023-08-28 09:58:00,user_233,553.0,prod_9,карта,0
2023-08-22 08:33:00,user_369,244.0,prod_49,карта,0
2023-07-12 06:31:00,user_251,303.0,prod_21,другое,0
2023-10-10 20:24:00,user_946,419.0,prod_23,Google Pay,0
2023-04-02 22:57:00,user_833,114.0,prod_2,карта,0
2023-03-07 19:56:00,user_108,148.0,prod_3,карта,0
2023-07-04 11:15:00,user_276,679.0,prod_23,карта,0
2023-09-24 10:52:00,user_180,380.0,prod_26,Google Pay,0
2023-07-13 03:46:00,user_725,1100.0,prod_47,карта,0
2024-01-01 08:31:00,user_293,693.0,prod_7,Google Pay,0
2024-01-25 07:32:00,user_584,104.0,prod_36,криптовалюта,0
2023-10-03 23:07:00,user_795,579.0,prod_44,Apple Pay,0
2023-04-14 21:58:00,user_175,149.0,prod_33,карта,0
2023-07-10 07:02:00,user_123,859.0,prod_49,карта,0
2023-08-04 01:33:00,user_227,24326.73,prod_36,карта,1
2023-09-21 14:59:00,user_902,479.0,prod_4,Apple Pay,0
2023-10-04 03:25:00,user_444,674.0,prod_23,Apple Pay,0
2023-06-12 08:54:00,user_813,235.0,prod_25,карта,0
2023-07-11 23:31:00,user_428,388.0,prod_41,карта,0
2024-01-25 14:31:00,user_83,49952.65,prod_26,криптовалюта,1
2023-03-28 21:40:00,user_765,192.0,prod_28,карта,0
2023-03-17 11:06:00,user_658,25352.25,prod_28,карта,1
2024-02-25 09:58:00,user_632,395.0,prod_21,Google Pay,0
2023-12-26 18:10:00,user_65,723.0,prod_10,карта,0
2023-08-28 07:39:00,user_281,336.0,prod_27,Apple Pay,0
2023-05-07 14:30:00,user_795,1414.0,prod_15,Google Pay,0
2024-01-15 16:46:00,user_391,150.0,prod_17,Apple Pay,0
2023-04-21 05:23:00,user_428,332.0,prod_39,карта,0
2023-09-04 14:30:00,user_618,717.0,prod_35,карта,0
2023-08-21 17:25:00,user_925,228.0,prod_5,карта,0
2023-10-27 17:04:00,user_991,634.0,prod_16,карта,0
2023-05-23 19:40:00,user_812,190.0,prod_23,другое,0
2023-11-03 21:32:00,user_107,129.0,prod_39,Apple Pay,0
2023-10-12 14:31:00,user_548,164.0,prod_48,карта,0
2023-04-30 20:45:00,user_659,1430.0,prod_9,криптовалюта,0
2023-12-19 21:17:00,user_262,19910.82,prod_33,Apple Pay,1
2023-05-17 09:45:00,user_921,896.0,prod_35,карта,0
2023-10-09 02:29:00,user_159,302.0,prod_40,карта,0
2023-03-06 07:43:00,user_265,549.0,prod_50,карта,0
2023-10-21 11:32:00,user_468,442.0,prod_24,другое,0
2023-09-25 15:10:00,user_202,1557.0,prod_24,карта,0
2024-01-27 17:10:00,user_933,34928.55,prod_50,криптовалюта,1
2024-02-14 11:05:00,user_155,756.0,prod_24,карта,0
2023-08-16 15:03:00,user_13,124.0,prod_19,криптовалюта,0
2024-02-18 15:55:00,user_297,499.0,prod_39,карта,0
2024-01-14 11:10:00,user_896,415.0,prod_25,другое,0
2024-02-20 17:18:00,user_834,1414.0,prod_31,криптовалюта,0
2024-01-05 05:53:00,user_498,249.0,prod_38,карта,0
2023-08-01 05:03:00,user_597,42075.2,prod_25,Google Pay,1
2023-06-16 18:28:00,user_993,365.0,prod_27,Google Pay,0
2023-04-28 01:16:00,user_792,239.0,prod_32,криптовалюта,0
2023-06-15 10:52:00,user_245,169.0,prod_11,карта,0
2024-01-30 01:33:00,user_300,1074.0,prod_5,карта,0
2023-11-02 07:12:00,user_362,509.0,prod_44,криптовалюта,0
2024-02-25 07:29:00,user_354,1088.0,prod_33,Google Pay,0
2024-02-15 03:46:00,user_828,989.0,prod_19,карта,0
2023-06-02 00:42:00,user_521,266.0,prod_43,Google Pay,0
2023-04-08 16:58:00,user_386,497.0,prod_47,карта,0
2023-05-23 23:49:00,user_759,143.0,prod_16,Google Pay,0
2024-02-05 21:43:00,user_312,1334.0,prod_35,карта,0
2023-07-15 04:09:00,user_414,359.0,prod_11,карта,0
2023-04-05 04:27:00,user_278,350.0,prod_11,карта,0
2023-08-03 09:42:00,user_750,280.0,prod_10,карта,0
2023-10-02 09:59:00,user_715,409.0,prod_34,карта,0
2024-02-23 01:54:00,user_759,245.0,prod_5,карта,0
2023-05-30 21:36:00,user_747,335.0,prod_23,карта,0
2023-08-02 02:43:00,user_593,905.0,prod_25,карта,0
2023-07-19 12:09:00,user_356,999.0,prod_29,Google Pay,0
2023-10-14 08:53:00,user_525,281.0,prod_40,карта,0
2023-11-03 22:26:00,user_839,417.0,prod_13,карта,0
2023-04-03 18:00:00,user_16,1135.0,prod_47,Apple Pay,0
2023-08-07 06:48:00,user_993,127.0,prod_32,криптовалюта,0
2024-01-17 19:19:00,user_45,1200.0,prod_34,Apple Pay,0
2023-06-25 02:34:00,user_321,224.0,prod_12,карта,0
2023-06-21 06:26:00,user_651,667.0,prod_24,Google Pay,0
2024-02-09 13:16:00,user_326,537.0,prod_40,другое,0
2023-11-29 12:51:00,user_148,503.0,prod_21,карта,0
2024-02-12 19:52:00,user_355,1081.0,prod_29,другое,0
2023-05-30 17:03:00,user_236,154.0,prod_23,карта,0
2023-06-22 00:57:00,user_703,313.0,prod_33,карта,0
2023-08-01 12:19:00,user_613,486.0,prod_8,карта,0
2023-06-24 22:09:00,user_105,934.0,prod_42,Apple Pay,0
2024-01-09 10:40:00,user_474,222.0,prod_13,карта,0
2023-06-13 04:57:00,user_762,912.0,prod_5,карта,0
2023-09-09 16:21:00,user_396,355.0,prod_41,карта,0
2024-02-17 23:44:00,user_446,12784.31,prod_10,карта,1
2023-10-07 03:04:00,user_606,811.0,prod_14,карта,0
2023-11-11 10:55:00,user_220,148.0,prod_24,карта,0
2023-07-27 02:11:00,user_987,462.0,prod_11,карта,0
2023-12-07 18:18:00,user_810,133.0,prod_46,другое,0
2023-06-17 06:46:00,user_851,320.0,prod_3,карта,0
2024-01-21 07:04:00,user_965,559.0,prod_29,карта,0
2023-07-10 22:41:00,user_442,506.0,prod_48,карта,0
2023-05-23 14:49:00,user_645,359.0,prod_30,карта,0
2023-06-24 12:28:00,user_873,380.0,prod_49,карта,0
2023-04-10 15:18:00,user_667,229.0,prod_37,карта,0
2023-06-20 06:45:00,user_28,404.0,prod_7,Google Pay,0
2024-01-18 14:34:00,user_794,1632.0,prod_17,карта,0
2023-09-11 14:23:00,user_475,1050.0,prod_20,карта,0
2023-12-08 07:35:00,user_628,178.0,prod_11,карта,0
2023-03-24 23:41:00,user_305,115.0,prod_44,Google Pay,0
2023-03-04 02:33:00,user_746,1455.0,prod_25,Google Pay,0
2023-08-28 23:51:00,user_405,474.0,prod_24,карта,0
2023-12-04 12:04:00,user_513,486.0,prod_2,карта,0
2024-02-14 20:40:00,user_502,859.0,prod_27,другое,0
2024-01-07 21:05:00,user_348,289.0,prod_19,карта,0
2024-02-20 09:39:00,user_240,429.0,prod_29,карта,0
2023-06-11 05:20:00,user_570,1831.0,prod_37,карта,0
2024-01-11 19:02:00,user_847,658.0,prod_11,карта,0
2023-08-26 21:46:00,user_695,183.0,prod_19,другое,0
2024-01-26 05:50:00,user_337,171.0,prod_28,другое,0
2023-10-25 08:04:00,user_26,214.0,prod_39,Google Pay,0
2024-02-06 17:29:00,user_980,828.0,prod_21,карта,0
2023-09-06 04:24:00,user_409,275.0,prod_26,карта,0
2023-06-20 18:13:00,user_77,111.0,prod_22,карта,0
2023-09-01 15:58:00,user_929,1543.0,prod_6,другое,0
2023-04-16 21:35:00,user_217,193.0,prod_11,Apple Pay,0
2023-04-08 15:55:00,user_328,105.0,prod_14,карта,0
2023-03-22 20:53:00,user_837,235.0,prod_36,карта,0
2023-07-27 07:48:00,user_774,234.0,prod_40,карта,0
2023-11-27 22:30:00,user_23,374.0,prod_41,другое,0
2023-09-18 01:08:00,user_756,1365.0,prod_2,карта,0
2023-07-17 09:21:00,user_670,1157.0,prod_43,карта,0
2023-11-28 03:47:00,user_718,405.0,prod_20,карта,0
2023-06-19 20:36:00,user_310,365.0,prod_22,карта,0
2023-06-10 16:00:00,user_599,505.0,prod_39,криптовалюта,0
2023-09-07 18:35:00,user_267,239.0,prod_4,другое,0
2023-05-20 08:23:00,user_415,34755.69,prod_29,криптовалюта,1
2023-09-10 07:14:00,user_646,1500.0,prod_46,Apple Pay,0
2023-06-04 06:58:00,user_267,203.0,prod_24,карта,0
2023-09-14 00:46:00,user_333,211.0,prod_1,карта,0
2023-08-14 16:33:00,user_780,420.0,prod_24,карта,0
2023-11-06 08:28:00,user_450,438.0,prod_30,Apple Pay,0
2023-05-12 12:05:00,user_565,109.0,prod_12,карта,0
2023-11-17 19:51:00,user_611,180.0,prod_19,Apple Pay,0
2023-10-31 02:16:00,user_247,338.0,prod_37,карта,0
2023-05-02 16:11:00,user_36,676.0,prod_40,карта,0
2023-08-22 12:54:00,user_401,230.0,prod_43,Google Pay,0
2023-09-08 00:16:00,user_28,375.0,prod_4,криптовалюта,0
2023-11-26 03:31:00,user_220,507.0,prod_15,карта,0
2024-02-15 03:17:00,user_406,1197.0,prod_20,карта,0
2024-02-02 10:51:00,user_614,297.0,prod_44,криптовалюта,0
2023-05-17 00:13:00,user_775,172.0,prod_20,Apple Pay,0
2023-08-09 22:03:00,user_271,436.0,prod_21,карта,0
2023-10-02 18:05:00,user_736,787.0,prod_10,карта,0
2023-08-15 18:52:00,user_651,158.0,prod_30,карта,0
2023-09-09 04:26:00,user_792,376.0,prod_24,карта,0
2024-01-30 05:39:00,user_511,109.0,prod_48,криптовалюта,0
2023-03-13 15:34:00,user_963,117.0,prod_40,карта,0
2023-07-25 11:15:00,user_286,430.0,prod_40,карта,0
2023-04-12 09:24:00,user_454,277.0,prod_38,карта,0
2023-07-26 03:43:00,user_762,1033.0,prod_3,карта,0
2023-07-29 01:55:00,user_834,561.0,prod_29,карта,0
2023-03-22 18:56:00,user_317,403.0,prod_8,карта,0
2024-01-22 06:13:00,user_590,362.0,prod_29,карта,0
2023-06-22 15:54:00,user_297,444.0,prod_10,карта,0
2023-05-22 18:17:00,user_338,121.0,prod_5,карта,0
2024-01-22 00:48:00,user_307,11429.42,prod_11,карта,1
2023-03-12 20:10:00,user_428,3289.0,prod_4,Apple Pay,0
2023-12-08 11:16:00,user_351,31053.29,prod_49,карта,1
2023-06-05 04:56:00,user_511,164.0,prod_35,карта,0
2024-01-28 04:53:00,user_525,177.0,prod_50,карта,0
2023-04-28 00:49:00,user_858,641.0,prod_40,другое,0
2023-03-19 21:04:00,user_492,642.0,prod_12,криптовалюта,0
2023-04-16 06:03:00,user_908,1042.0,prod_21,карта,0
2023-12-14 12:19:00,user_594,797.0,prod_16,Google Pay,0
2023-08-29 06:14:00,user_9,399.0,prod_14,карта,0
2023-10-01 13:22:00,user_497,20279.66,prod_21,карта,1
2023-07-06 21:28:00,user_725,683.0,prod_48,карта,0
2023-11-03 19:28:00,user_560,459.0,prod_27,карта,0
2023-12-05 17:09:00,user_561,423.0,prod_36,карта,0
2024-02-24 07:25:00,user_821,618.0,prod_1,Apple Pay,0
2023-05-01 09:16:00,user_440,508.0,prod_1,Apple Pay,0
2024-01-16 05:57:00,user_552,616.0,prod_22,карта,0
2024-01-19 08:04:00,user_875,574.0,prod_15,карта,0
2023-05-21 19:40:00,user_792,735.0,prod_20,карта,0
2023-10-05 16:11:00,user_738,615.0,prod_3,карта,0
2023-05-10 02:09:00,user_968,467.0,prod_14,другое,0
2023-06-06 02:15:00,user_108,673.0,prod_9,Google Pay,0
2023-03-02 23:09:00,user_245,398.0,prod_19,другое,0
2023-08-13 21:25:00,user_255,238.0,prod_40,Apple Pay,0
2023-12-20 14:37:00,user_33,101.0,prod_34,карта,0
2023-03-20 08:53:00,user_23,510.0,prod_4,карта,0
2023-07-26 11:18:00,user_845,547.0,prod_33,карта,0
2023-05-23 02:46:00,user_566,1889.0,prod_43,карта,0
2024-01-16 20:33:00,user_821,324.0,prod_37,Google Pay,0
2024-01-17 05:14:00,user_49,351.0,prod_2,карта,0
2023-12-08 09:08:00,user_462,22265.67,prod_27,карта,1
2024-02-15 15:05:00,user_590,137.0,prod_45,Google Pay,0
2023-10-19 03:58:00,user_336,28683.84,prod_17,криптовалюта,1
2023-11-13 03:00:00,user_945,244.0,prod_49,карта,0
2023-05-22 09:52:00,user_358,569.0,prod_50,Apple Pay,0
2023-05-18 21:50:00,user_122,682.0,prod_31,карта,0
2023-04-17 20:58:00,user_444,419.0,prod_41,карта,0
2023-11-03 21:35:00,user_359,1145.0,prod_6,карта,0
2023-06-06 12:27:00,user_602,393.0,prod_31,карта,0
2023-12-26 03:06:00,user_346,268.0,prod_3,Apple Pay,0
2023-12-30 08:35:00,user_193,1232.0,prod_40,карта,0
2023-05-22 00:09:00,user_416,1089.0,prod_3,Apple Pay,0
2023-05-12 12:45:00,user_377,190.0,prod_33,криптовалюта,0
2023-06-14 05:47:00,user_463,113.0,prod_13,карта,0
2023-08-13 16:09:00,user_756,147.0,prod_21,Apple Pay,0
2023-12-08 21:49:00,user_661,269.0,prod_37,карта,0
2023-10-30 20:24:00,user_146,1892.0,prod_16,карта,0
2023-11-26 03:28:00,user_478,509.0,prod_21,Apple Pay,0
2023-05-12 18:55:00,user_828,334.0,prod_48,Apple Pay,0
2024-02-11 16:42:00,user_890,1198.0,prod_44,карта,0
2023-04-10 09:49:00,user_653,47084.3,prod_13,криптовалюта,1
2023-09-28 12:39:00,user_408,289.0,prod_4,карта,0
2023-04-08 16:52:00,user_286,1517.0,prod_31,другое,0
2023-07-29 14:31:00,user_898,1047.0,prod_9,карта,0
2023-04-16 00:56:00,user_851,1028.0,prod_48,карта,0
2024-02-29 04:42:00,user_111,459.0,prod_33,карта,0
